order,start_time,end_time,collection_key,subject,behavior_label,units,event_timestamps,cluster
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,208,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,111,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,148,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,209,[2800.0],28
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,144,[11356.0],28
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,192,"[12047.0, 16752.0]",30
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,10,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,16,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,47,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,34,"[1777.0, 2674.0, 2830.0, 6094.0]",33
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,198,[5160.0],28
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,131,"[16.0, 1167.0, 3525.0, 4356.0, 8049.0, 9380.0, 20409.0]",39
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,140,"[12136.0, 12390.0]",30
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,127,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,48,[828.0],28
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,130,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,126,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,160,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,113,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,193,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,169,[],27
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,143,[3285.0],28
exposure 3,1893433.0,1894300.0,20230803_141047_1_merged.rec,1.2,recall,124,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,168,"[18180.0, 23633.0]",30
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,90,"[824.0, 1516.0, 4504.0, 6515.0, 10971.0, 10998.0, 11305.0, 11374.0, 11482.0, 11692.0, 12213.0, 13740.0, 13993.0, 15696.0, 18053.0, 19584.0, 21923.0, 25580.0, 26010.0, 26371.0, 26944.0, 27395.0, 28040.0, 29862.0]",18
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,24,"[838.0, 2014.0, 2850.0, 3539.0, 4278.0, 5489.0, 5851.0, 7561.0, 8012.0, 13618.0, 14285.0, 14553.0, 14945.0, 16731.0, 17093.0, 20549.0, 23416.0, 25241.0, 25927.0, 28125.0, 30426.0]",25
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,52,"[530.0, 2000.0, 4132.0, 4392.0, 6048.0, 9013.0, 10892.0, 14760.0, 15875.0, 16321.0, 17723.0, 18751.0, 21208.0, 22442.0, 24384.0, 26094.0, 27697.0, 28592.0, 28801.0, 29106.0, 29290.0, 29722.0, 30390.0]",21
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,133,"[1568.0, 5402.0, 16973.0, 30514.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,135,"[3586.0, 12304.0, 13898.0, 15126.0, 17130.0, 17414.0]",36
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,78,"[1004.0, 3057.0, 5579.0, 7957.0, 8521.0, 13847.0, 15103.0, 16020.0, 20891.0, 21981.0, 25196.0, 28563.0, 29669.0]",3
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,91,"[328.0, 1678.0, 2434.0, 2952.0, 3296.0, 3575.0, 4217.0, 4916.0, 6477.0, 6920.0, 7615.0, 10852.0, 12577.0, 13508.0, 14457.0, 15761.0, 18155.0, 19894.0, 20220.0, 20457.0, 20707.0, 21183.0, 21378.0, 21667.0, 22505.0, 22760.0, 23126.0, 23542.0, 23846.0, 24295.0, 25033.0, 25790.0, 26638.0, 27486.0, 28516.0, 29376.0, 29601.0, 30250.0]",61
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,43,"[565.0, 2240.0, 3959.0, 4186.0, 4334.0, 4540.0, 5767.0, 6198.0, 6337.0, 8653.0, 9030.0, 12537.0, 13339.0, 15176.0, 16760.0, 17869.0, 19181.0, 20247.0, 22969.0, 23824.0, 24323.0, 26110.0, 26961.0, 27841.0]",18
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,50,"[1173.0, 2812.0, 4372.0, 7155.0, 8342.0, 9045.0, 11981.0, 14688.0, 16701.0, 17895.0, 18580.0, 21594.0, 21905.0, 24768.0, 25745.0, 28723.0, 28984.0, 29751.0]",7
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,45,"[4684.0, 12392.0, 18627.0, 23696.0, 25073.0, 27941.0, 29689.0]",39
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,35,"[481.0, 1803.0, 2910.0, 7043.0, 8764.0, 10719.0, 12834.0, 14143.0, 16441.0, 17064.0, 18086.0, 18930.0, 19513.0, 20037.0, 23055.0, 24722.0, 26263.0, 28867.0]",7
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,2,"[666.0, 795.0, 1298.0, 5259.0, 7773.0, 10871.0, 14414.0, 15021.0, 19265.0, 20280.0, 24161.0, 24425.0, 28371.0, 29978.0]",4
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,15,"[260.0, 654.0, 1152.0, 1345.0, 1498.0, 2389.0, 3006.0, 3118.0, 3325.0, 3444.0, 4047.0, 4728.0, 5369.0, 5663.0, 6106.0, 6411.0, 7514.0, 7873.0, 8094.0, 8377.0, 8967.0, 9083.0, 9796.0, 10742.0, 11172.0, 11651.0, 11742.0, 13024.0, 14822.0, 18828.0, 19225.0, 19331.0, 19737.0, 20333.0, 21155.0, 21625.0, 21961.0, 24580.0]",61
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,123,"[1475.0, 16510.0, 18971.0, 23391.0, 24857.0]",37
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,119,"[2062.0, 3996.0, 4622.0, 4795.0, 4939.0, 6561.0, 6672.0, 9158.0, 9415.0, 9543.0, 16591.0, 18808.0, 19200.0, 22464.0, 22561.0, 26902.0, 27200.0, 29554.0]",7
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,37,"[1429.0, 8180.0, 9660.0, 10102.0, 10187.0, 10302.0, 10701.0, 10945.0, 12275.0, 13530.0, 15540.0, 19960.0, 24146.0, 28604.0]",4
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,44,"[1617.0, 3422.0, 4843.0, 5547.0, 6904.0, 8823.0, 9950.0, 14095.0, 18140.0, 19166.0, 25218.0, 27070.0, 29423.0, 30482.0]",4
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,145,"[763.0, 943.0, 3675.0, 6169.0, 6631.0, 8235.0, 8557.0, 10279.0, 13187.0, 13303.0, 16004.0, 17646.0, 18123.0, 19720.0, 24126.0, 25274.0, 26462.0, 27295.0, 29034.0, 30223.0]",26
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,163,"[606.0, 5818.0, 6982.0, 9494.0, 14527.0, 15828.0, 25328.0]",39
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,149,"[23300.0, 28419.0]",30
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,27,"[2315.0, 3102.0, 4900.0, 6873.0, 7722.0, 8213.0, 8414.0, 9673.0, 11799.0, 13722.0, 15506.0, 16801.0, 17115.0, 19112.0, 20957.0, 22174.0, 22949.0, 23363.0, 25179.0, 25971.0, 28233.0]",25
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,86,"[970.0, 3146.0, 6301.0, 10147.0, 11158.0, 12093.0, 12261.0, 13131.0, 18235.0, 19299.0, 20149.0, 21131.0, 23594.0, 25551.0, 26741.0, 29127.0, 29940.0]",8
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,197,"[295.0, 5289.0, 15779.0, 28920.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,17,"[2871.0, 10905.0, 16485.0]",29
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,36,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,207,"[2707.0, 7526.0, 16545.0, 17797.0, 22417.0, 27001.0, 27244.0, 30334.0]",38
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,1,"[12069.0, 13263.0, 20622.0, 27468.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,42,"[914.0, 5418.0, 13168.0, 15939.0, 26355.0]",37
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,157,"[1973.0, 3918.0, 5648.0, 8751.0, 9369.0, 11557.0, 20636.0, 23323.0, 24357.0, 27886.0]",44
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,53,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,183,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,23,"[424.0, 811.0, 4012.0, 8797.0, 12742.0, 13093.0, 18030.0, 20188.0, 22299.0, 29014.0, 29340.0, 29463.0, 29585.0]",3
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,125,"[11542.0, 21310.0, 26844.0]",29
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,112,[14237.0],28
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,181,"[13813.0, 19859.0, 29167.0]",29
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,9,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,18,"[1045.0, 3250.0, 7260.0, 17590.0, 24257.0]",37
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,166,"[18793.0, 30278.0]",30
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,208,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,111,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,148,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,209,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,144,[17332.0],28
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,192,"[3785.0, 15380.0]",30
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,10,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,16,[30111.0],28
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,47,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,34,"[8303.0, 8834.0, 13877.0, 24882.0, 28487.0]",37
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,198,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,131,"[7442.0, 9527.0, 19212.0, 22531.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,140,"[10055.0, 15844.0, 21038.0, 27506.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,127,[29828.0],28
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,48,"[12457.0, 13834.0, 15217.0, 29387.0]",33
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,130,[25896.0],28
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,126,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,160,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,113,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,193,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,169,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,143,[],27
exposure 3,1906400.0,1917033.0,20230803_141047_1_merged.rec,1.2,recall,124,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,168,[4366.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,90,"[317.0, 2656.0, 6313.0, 6743.0, 7104.0, 7677.0, 8128.0, 8773.0, 10595.0, 16621.0, 18959.0]",43
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,24,"[1282.0, 4149.0, 5974.0, 6660.0, 8858.0, 11159.0, 12102.0, 13069.0, 14660.0, 15563.0, 17430.0, 17990.0, 18766.0, 19824.0, 20803.0]",1
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,52,"[1941.0, 3175.0, 5117.0, 6827.0, 8430.0, 9325.0, 9534.0, 9839.0, 10023.0, 10455.0, 11123.0, 11582.0, 12121.0, 16773.0, 19144.0, 20769.0]",9
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,133,"[11247.0, 14701.0, 17076.0, 18356.0, 18715.0]",37
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,135,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,78,"[1624.0, 2714.0, 5929.0, 9296.0, 10402.0, 14298.0, 18508.0, 19210.0]",38
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,91,"[627.0, 953.0, 1190.0, 1440.0, 1916.0, 2111.0, 2400.0, 3238.0, 3493.0, 3859.0, 4275.0, 4579.0, 5028.0, 5766.0, 6523.0, 7371.0, 8219.0, 9249.0, 10109.0, 10334.0, 10983.0, 13296.0, 18270.0]",21
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,43,"[980.0, 3702.0, 4557.0, 5056.0, 6843.0, 7694.0, 8574.0, 11839.0, 12415.0, 13689.0, 14562.0, 16559.0, 17316.0, 17768.0, 19666.0, 19806.0, 21155.0]",8
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,50,"[2327.0, 2638.0, 5501.0, 6478.0, 9456.0, 9717.0, 10484.0, 13029.0, 15230.0, 16282.0, 17889.0, 19778.0]",42
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,45,"[4429.0, 5806.0, 8674.0, 10422.0, 15957.0, 18780.0]",36
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,35,"[246.0, 770.0, 3788.0, 5455.0, 6996.0, 9600.0, 11621.0, 14345.0, 15984.0, 16119.0, 17798.0, 19605.0, 20410.0, 20859.0]",4
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,2,"[1013.0, 4894.0, 5158.0, 9104.0, 10711.0, 13769.0, 14821.0, 19067.0, 21178.0]",45
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,15,"[64.0, 470.0, 1066.0, 1888.0, 2358.0, 2694.0, 5313.0, 11657.0, 12164.0, 12567.0, 13003.0, 15006.0, 15525.0, 16099.0, 16423.0, 16534.0, 16997.0, 17328.0, 19336.0, 19626.0, 20351.0]",25
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,123,"[4124.0, 5590.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,119,"[3197.0, 3294.0, 7635.0, 7933.0, 10287.0, 11818.0, 18466.0]",39
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,37,"[693.0, 4879.0, 9337.0, 11697.0, 13437.0, 17623.0, 19365.0]",39
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,44,"[5951.0, 7803.0, 10156.0, 11215.0, 16399.0, 16839.0, 17848.0]",39
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,145,"[453.0, 4859.0, 6007.0, 7195.0, 8028.0, 9767.0, 10956.0, 12677.0, 12848.0, 13375.0, 13457.0, 13619.0, 13747.0, 14102.0, 14239.0, 14480.0, 15114.0, 15489.0, 15625.0, 15913.0, 16338.0, 16671.0, 16805.0, 21215.0]",18
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,163,"[6061.0, 18796.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,149,"[4033.0, 9152.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,27,"[1690.0, 2907.0, 3682.0, 4096.0, 5912.0, 6704.0, 8966.0, 11859.0, 14514.0, 14906.0, 17595.0, 18387.0, 18932.0]",3
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,86,"[32.0, 882.0, 1864.0, 4327.0, 6284.0, 7474.0, 9860.0, 10673.0, 17690.0, 18065.0, 20846.0]",43
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,197,"[9653.0, 13487.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,17,[14777.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,36,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,207,"[3150.0, 7734.0, 7977.0, 11067.0]",33
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,1,"[1355.0, 8201.0, 11668.0]",29
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,42,"[7088.0, 16852.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,157,"[1369.0, 4056.0, 5090.0, 8619.0, 12665.0, 21058.0]",36
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,53,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,183,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,23,"[921.0, 3032.0, 9747.0, 10073.0, 10196.0, 10318.0, 13241.0, 21117.0]",38
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,125,"[2043.0, 7577.0, 12627.0, 13705.0, 14184.0, 15544.0]",36
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,112,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,181,"[592.0, 9900.0, 14837.0]",29
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,9,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,18,"[4990.0, 12692.0, 17228.0, 18052.0]",33
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,166,"[11011.0, 13826.0, 20382.0]",29
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,208,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,111,[17408.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,148,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,209,[19581.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,144,"[15037.0, 16469.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,192,[11458.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,10,[13085.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,16,[10844.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,47,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,34,"[5615.0, 9220.0, 12474.0, 13910.0, 17165.0, 18572.0]",36
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,198,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,131,"[3264.0, 16002.0, 20735.0]",29
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,140,"[1771.0, 8239.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,127,[10561.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,48,"[10120.0, 11886.0, 16869.0, 18585.0]",33
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,130,"[6629.0, 16207.0]",30
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,126,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,160,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,113,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,193,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,169,[19547.0],28
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,143,[],27
exposure 3,1925667.0,1926933.0,20230803_141047_1_merged.rec,1.2,recall,124,[],27
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,168,[],27
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,90,"[6423.0, 6676.0, 10047.0, 20574.0, 20890.0]",37
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,24,"[1127.0, 2275.0, 3253.0, 3892.0, 5045.0, 5752.0, 8579.0, 9104.0, 11184.0, 12696.0, 14003.0, 14490.0, 16336.0, 16583.0, 16968.0, 17523.0, 17823.0, 19382.0, 21002.0, 21857.0]",26
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,52,"[1295.0, 1543.0, 2498.0, 2907.0, 5684.0, 7547.0, 9574.0, 11881.0, 14118.0, 14615.0, 14945.0, 16595.0, 17950.0, 19582.0]",4
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,133,"[7227.0, 9085.0, 19443.0]",29
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,135,"[9704.0, 12500.0, 19747.0]",29
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,78,"[14370.0, 15755.0, 17447.0, 18500.0, 20147.0, 21358.0]",36
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,91,"[684.0, 1910.0, 2166.0, 2894.0, 3161.0, 3464.0, 4867.0, 5796.0, 6222.0, 6379.0, 7016.0, 7665.0, 10568.0, 11143.0, 13583.0, 14463.0, 16291.0, 16751.0, 20316.0, 20515.0, 20697.0, 21766.0]",23
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,43,"[2091.0, 4120.0, 4657.0, 5572.0, 5732.0, 7071.0, 8945.0, 10300.0, 12058.0, 13093.0, 14276.0, 15875.0, 16650.0, 17662.0, 19861.0, 20909.0, 21621.0]",8
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,50,"[291.0, 1812.0, 2756.0, 4355.0, 13054.0, 14663.0, 16242.0, 18892.0]",38
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,45,"[2646.0, 4014.0, 5945.0, 12072.0]",33
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,35,"[4927.0, 11707.0, 12329.0, 12761.0, 13026.0, 13863.0, 14218.0, 15544.0, 16015.0, 17916.0, 18686.0, 21982.0]",42
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,2,"[3959.0, 19254.0]",30
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,15,"[399.0, 615.0, 752.0, 1628.0, 1785.0, 2452.0, 3562.0, 4461.0, 4780.0, 5350.0, 6047.0, 6481.0, 9288.0, 10887.0, 11524.0, 12809.0, 13888.0, 14814.0, 15603.0, 16003.0, 16088.0, 16227.0, 18481.0, 19354.0, 20168.0, 20672.0, 21262.0, 21917.0]",16
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,123,[6610.0],28
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,119,"[5375.0, 5652.0, 5880.0, 13073.0]",33
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,37,"[435.0, 1437.0, 9968.0, 11956.0, 18768.0, 19641.0, 21707.0]",39
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,44,"[0.0, 3328.0, 5174.0, 8356.0, 9472.0, 10791.0, 15825.0, 16788.0, 18656.0, 21385.0]",46
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,145,"[851.0, 1169.0, 1528.0, 2263.0, 2303.0, 2465.0, 4602.0, 5638.0, 9224.0, 11351.0, 11415.0, 11769.0, 14309.0, 19963.0]",4
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,163,[8843.0],28
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,149,"[364.0, 14899.0]",30
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,27,"[2782.0, 3484.0, 4963.0, 5267.0, 10178.0, 11299.0, 12185.0, 12486.0, 13678.0, 14346.0, 14924.0, 15101.0, 18345.0, 19931.0, 20553.0, 21659.0]",9
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,86,"[5137.0, 14974.0, 17741.0, 19457.0, 21871.0]",37
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,197,[12985.0],28
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,17,"[7320.0, 16305.0]",30
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,36,"[1855.0, 4982.0, 5062.0, 8823.0, 9937.0, 10084.0, 11129.0, 11401.0, 14199.0, 15904.0, 21962.0]",43
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,207,"[12908.0, 17572.0]",30
exposure 3,1971000.0,1973167.0,20230803_141047_1_merged.rec,1.2,recall,1,"[9325.0, 12594.0, 13041.0, 16045.0]",33
